FREQ,TIME_FORMAT,TIME_PERIOD,SECTPERF,UNIT,GEO,OBS_STATUS,OBS_VALUE,SHARE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,SECTPERF_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2001,GOV,MIO_EUR,DE,d,7145.9,0.137,Annual,Annual,Year 2001,"definition differs, see metadata",Government sector,Million euro,Germany
A,P1Y,2001,PNP,PPS_HAB_KP05,NL,d,,,Annual,Annual,Year 2001,"definition differs, see metadata",Private non-profit sector,Purchasing Power Standard (PPS) per inhabitant at constant 2005 prices,Netherlands
A,P1Y,2001,PNP,PC_GDP,NL,d,,,Annual,Annual,Year 2001,"definition differs, see metadata",Private non-profit sector,Percentage of GDP,Netherlands
A,P1Y,2001,GOV,PC_GDP,SE,d,0.11,0.028,Annual,Annual,Year 2001,"definition differs, see metadata",Government sector,Percentage of GDP,Sweden
A,P1Y,2001,GOV,PC_GDP,SK,d,0.15,0.242,Annual,Annual,Year 2001,"definition differs, see metadata",Government sector,Percentage of GDP,Slovakia
A,P1Y,2001,GOV,PC_GDP,HU,d,0.24,0.264,Annual,Annual,Year 2001,"definition differs, see metadata",Government sector,Percentage of GDP,Hungary
A,P1Y,2001,BES,PC_GDP,HU,d,0.37,0.407,Annual,Annual,Year 2001,"definition differs, see metadata",Business enterprise sector,Percentage of GDP,Hungary
A,P1Y,2001,GOV,PC_GDP,DE,d,0.33,0.138,Annual,Annual,Year 2001,"definition differs, see metadata",Government sector,Percentage of GDP,Germany
A,P1Y,2000,TOTAL,MIO_EUR,FI,,4422.61,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Finland
A,P1Y,2000,BES,MIO_EUR,CY,,5.227,0.213,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Cyprus
A,P1Y,2000,GOV,MIO_EUR,CY,,11.413,0.466,Annual,Annual,Year 2000,No data,Government sector,Million euro,Cyprus
A,P1Y,2000,HES,MIO_EUR,CY,,6.081,0.248,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Cyprus
A,P1Y,2000,PNP,MIO_EUR,CY,,1.795,0.073,Annual,Annual,Year 2000,No data,Private non-profit sector,Million euro,Cyprus
A,P1Y,2000,TOTAL,MIO_EUR,CY,,24.516,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Cyprus
A,P1Y,2000,BES,MIO_EUR,BG,,15.242,0.214,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Bulgaria
A,P1Y,2000,GOV,MIO_EUR,BG,,48.953,0.686,Annual,Annual,Year 2000,No data,Government sector,Million euro,Bulgaria
A,P1Y,2000,HES,MIO_EUR,BG,,7.028,0.099,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Bulgaria
A,P1Y,2000,PNP,MIO_EUR,BG,,0.115,0.002,Annual,Annual,Year 2000,No data,Private non-profit sector,Million euro,Bulgaria
A,P1Y,2000,TOTAL,MIO_EUR,BG,,71.338,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Bulgaria
A,P1Y,2000,BES,MIO_EUR,BE,,3588.61,0.723,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Belgium
A,P1Y,2000,GOV,MIO_EUR,BE,,312.14,0.063,Annual,Annual,Year 2000,No data,Government sector,Million euro,Belgium
A,P1Y,2000,HES,MIO_EUR,BE,,1004.74,0.202,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Belgium
A,P1Y,2000,PNP,MIO_EUR,BE,,58.47,0.012,Annual,Annual,Year 2000,No data,Private non-profit sector,Million euro,Belgium
A,P1Y,2000,TOTAL,MIO_EUR,BE,,4963.95,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Belgium
A,P1Y,2000,BES,MIO_EUR,UK,,18883.697,0.65,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,United Kingdom
A,P1Y,2000,GOV,MIO_EUR,UK,,3672.19,0.126,Annual,Annual,Year 2000,No data,Government sector,Million euro,United Kingdom
A,P1Y,2000,HES,MIO_EUR,UK,,5984.925,0.206,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,United Kingdom
A,P1Y,2000,PNP,MIO_EUR,UK,,528.958,0.018,Annual,Annual,Year 2000,No data,Private non-profit sector,Million euro,United Kingdom
A,P1Y,2000,TOTAL,MIO_EUR,UK,,29069.729,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,United Kingdom
A,P1Y,2000,BES,MIO_EUR,SK,,94.012,0.658,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Slovakia
A,P1Y,2000,GOV,MIO_EUR,SK,,35.257,0.247,Annual,Annual,Year 2000,No data,Government sector,Million euro,Slovakia
A,P1Y,2000,HES,MIO_EUR,SK,,13.591,0.095,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Slovakia
A,P1Y,2000,PNP,MIO_EUR,SK,,0,0,Annual,Annual,Year 2000,No data,Private non-profit sector,Million euro,Slovakia
A,P1Y,2000,TOTAL,MIO_EUR,SK,,142.86,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Slovakia
A,P1Y,2000,BES,MIO_EUR,SI,,167.454,0.563,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Slovenia
A,P1Y,2000,GOV,MIO_EUR,SI,,77.022,0.259,Annual,Annual,Year 2000,No data,Government sector,Million euro,Slovenia
A,P1Y,2000,HES,MIO_EUR,SI,,49.386,0.166,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Slovenia
A,P1Y,2000,PNP,MIO_EUR,SI,,3.48,0.012,Annual,Annual,Year 2000,No data,Private non-profit sector,Million euro,Slovenia
A,P1Y,2000,TOTAL,MIO_EUR,SI,,297.342,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Slovenia
A,P1Y,2000,BES,MIO_EUR,RO,,103.207,0.694,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Romania
A,P1Y,2000,GOV,MIO_EUR,RO,,27.977,0.188,Annual,Annual,Year 2000,No data,Government sector,Million euro,Romania
A,P1Y,2000,HES,MIO_EUR,RO,,17.498,0.118,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Romania
A,P1Y,2000,TOTAL,MIO_EUR,RO,,148.682,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Romania
A,P1Y,2000,BES,MIO_EUR,PL,,431.79,0.361,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Poland
A,P1Y,2000,GOV,MIO_EUR,PL,,385.859,0.322,Annual,Annual,Year 2000,No data,Government sector,Million euro,Poland
A,P1Y,2000,HES,MIO_EUR,PL,,377.327,0.315,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Poland
A,P1Y,2000,PNP,MIO_EUR,PL,,1.572,0.001,Annual,Annual,Year 2000,No data,Private non-profit sector,Million euro,Poland
A,P1Y,2000,TOTAL,MIO_EUR,PL,,1196.572,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Poland
A,P1Y,2000,BES,MIO_EUR,NL,,4458,0.551,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Netherlands
A,P1Y,2000,HES,MIO_EUR,NL,,2583,0.319,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Netherlands
A,P1Y,2000,PNP,MIO_EUR,NL,,75,0.009,Annual,Annual,Year 2000,No data,Private non-profit sector,Million euro,Netherlands
A,P1Y,2000,TOTAL,MIO_EUR,NL,,8090,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Netherlands
A,P1Y,2000,BES,MIO_EUR,LV,,15.11,0.403,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Latvia
A,P1Y,2000,GOV,MIO_EUR,LV,,8.297,0.221,Annual,Annual,Year 2000,No data,Government sector,Million euro,Latvia
A,P1Y,2000,HES,MIO_EUR,LV,,14.127,0.376,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Latvia
A,P1Y,2000,PNP,MIO_EUR,LV,,0,0,Annual,Annual,Year 2000,No data,Private non-profit sector,Million euro,Latvia
A,P1Y,2000,TOTAL,MIO_EUR,LV,,37.534,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Latvia
A,P1Y,2000,BES,MIO_EUR,LU,,337,0.926,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Luxembourg
A,P1Y,2000,GOV,MIO_EUR,LU,,26,0.071,Annual,Annual,Year 2000,No data,Government sector,Million euro,Luxembourg
A,P1Y,2000,HES,MIO_EUR,LU,,0.9,0.002,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Luxembourg
A,P1Y,2000,TOTAL,MIO_EUR,LU,,363.9,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Luxembourg
A,P1Y,2000,BES,MIO_EUR,LT,,15.707,0.215,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Lithuania
A,P1Y,2000,GOV,MIO_EUR,LT,,30.645,0.42,Annual,Annual,Year 2000,No data,Government sector,Million euro,Lithuania
A,P1Y,2000,HES,MIO_EUR,LT,,26.697,0.365,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Lithuania
A,P1Y,2000,TOTAL,MIO_EUR,LT,,73.049,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Lithuania
A,P1Y,2000,BES,MIO_EUR,IT,,6239,0.501,Annual,Annual,Year 2000,No data,Business enterprise sector,Million euro,Italy
A,P1Y,2000,GOV,MIO_EUR,IT,,2356.2,0.189,Annual,Annual,Year 2000,No data,Government sector,Million euro,Italy
A,P1Y,2000,HES,MIO_EUR,IT,,3865.1,0.31,Annual,Annual,Year 2000,No data,Higher education sector,Million euro,Italy
A,P1Y,2000,TOTAL,MIO_EUR,IT,,12460.3,1,Annual,Annual,Year 2000,No data,All sectors,Million euro,Italy
A,P1Y,2000,BES,MIO_NAC,ES,,3068.99,0.537,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Spain
A,P1Y,2000,GOV,MIO_NAC,ES,,904.78,0.158,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Spain
A,P1Y,2000,HES,MIO_NAC,ES,,1693.88,0.296,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Spain
A,P1Y,2000,PNP,MIO_NAC,ES,,51.34,0.009,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Spain
A,P1Y,2000,TOTAL,MIO_NAC,ES,,5718.99,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Spain
A,P1Y,2000,BES,MIO_NAC,EE,,8.334,0.225,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Estonia
A,P1Y,2000,GOV,MIO_NAC,EE,,8.564,0.231,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Estonia
A,P1Y,2000,HES,MIO_NAC,EE,,19.41,0.524,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Estonia
A,P1Y,2000,PNP,MIO_NAC,EE,,0.722,0.019,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Estonia
A,P1Y,2000,TOTAL,MIO_NAC,EE,,37.03,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Estonia
A,P1Y,2000,BES,MIO_NAC,DK,,19351,0.667,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Denmark
A,P1Y,2000,GOV,MIO_NAC,DK,,3665,0.126,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Denmark
A,P1Y,2000,HES,MIO_NAC,DK,,5736,0.198,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Denmark
A,P1Y,2000,PNP,MIO_NAC,DK,,256,0.009,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Denmark
A,P1Y,2000,TOTAL,MIO_NAC,DK,,29009,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Denmark
A,P1Y,2000,BES,MIO_NAC,DE,,35600,0.7,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Germany
A,P1Y,2000,GOV,MIO_NAC,DE,,6872.9,0.135,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Germany
A,P1Y,2000,BES,MIO_NAC,CZ,,15881.9,0.6,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Czechia
A,P1Y,2000,GOV,MIO_NAC,CZ,,6707,0.253,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Czechia
A,P1Y,2000,HES,MIO_NAC,CZ,,3764,0.142,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Czechia
A,P1Y,2000,PNP,MIO_NAC,CZ,,134.3,0.005,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Czechia
A,P1Y,2000,TOTAL,MIO_NAC,CZ,,26487.2,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Czechia
A,P1Y,2000,BES,MIO_NAC,IE,,842.2,0.716,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Ireland
A,P1Y,2000,GOV,MIO_NAC,IE,,95.6,0.081,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Ireland
A,P1Y,2000,HES,MIO_NAC,IE,,238.1,0.202,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Ireland
A,P1Y,2000,TOTAL,MIO_NAC,IE,,1175.9,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Ireland
A,P1Y,2000,BES,MIO_NAC,FR,,19348.42,0.625,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,France
A,P1Y,2000,PNP,MIO_NAC,FR,,439.39,0.014,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,France
A,P1Y,2000,BES,MIO_NAC,FI,,3135.94,0.709,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Finland
A,P1Y,2000,GOV,MIO_NAC,FI,,467.9,0.106,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Finland
A,P1Y,2000,HES,MIO_NAC,FI,,789.33,0.178,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Finland
A,P1Y,2000,PNP,MIO_NAC,FI,,29.5,0.007,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Finland
A,P1Y,2000,TOTAL,MIO_NAC,FI,,4422.61,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Finland
A,P1Y,2000,BES,MIO_NAC,CY,,5.126,0.213,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Cyprus
A,P1Y,2000,GOV,MIO_NAC,CY,,11.191,0.466,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Cyprus
A,P1Y,2000,HES,MIO_NAC,CY,,5.963,0.248,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Cyprus
A,P1Y,2000,PNP,MIO_NAC,CY,,1.76,0.073,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Cyprus
A,P1Y,2000,TOTAL,MIO_NAC,CY,,24.04,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Cyprus
A,P1Y,2000,BES,MIO_NAC,BG,,29.756,0.214,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Bulgaria
A,P1Y,2000,GOV,MIO_NAC,BG,,95.565,0.686,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Bulgaria
A,P1Y,2000,HES,MIO_NAC,BG,,13.719,0.099,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Bulgaria
A,P1Y,2000,PNP,MIO_NAC,BG,,0.225,0.002,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Bulgaria
A,P1Y,2000,TOTAL,MIO_NAC,BG,,139.265,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Bulgaria
A,P1Y,2000,BES,MIO_NAC,BE,,3588.61,0.723,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Belgium
A,P1Y,2000,GOV,MIO_NAC,BE,,312.14,0.063,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Belgium
A,P1Y,2000,HES,MIO_NAC,BE,,1004.74,0.202,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Belgium
A,P1Y,2000,PNP,MIO_NAC,BE,,58.47,0.012,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Belgium
A,P1Y,2000,TOTAL,MIO_NAC,BE,,4963.95,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Belgium
A,P1Y,2000,BES,MIO_NAC,UK,,11509.613,0.65,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,United Kingdom
A,P1Y,2000,GOV,MIO_NAC,UK,,2238.2,0.126,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,United Kingdom
A,P1Y,2000,HES,MIO_NAC,UK,,3647.812,0.206,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,United Kingdom
A,P1Y,2000,PNP,MIO_NAC,UK,,322.4,0.018,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,United Kingdom
A,P1Y,2000,TOTAL,MIO_NAC,UK,,17718,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,United Kingdom
A,P1Y,2000,BES,MIO_NAC,SK,,132.942,0.658,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Slovakia
A,P1Y,2000,GOV,MIO_NAC,SK,,49.857,0.247,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Slovakia
A,P1Y,2000,HES,MIO_NAC,SK,,19.219,0.095,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Slovakia
A,P1Y,2000,PNP,MIO_NAC,SK,,0,0,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Slovakia
A,P1Y,2000,TOTAL,MIO_NAC,SK,,202.018,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Slovakia
A,P1Y,2000,BES,MIO_NAC,SI,,144.379,0.563,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Slovenia
A,P1Y,2000,GOV,MIO_NAC,SI,,66.408,0.259,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Slovenia
A,P1Y,2000,HES,MIO_NAC,SI,,42.581,0.166,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Slovenia
A,P1Y,2000,PNP,MIO_NAC,SI,,3,0.012,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Slovenia
A,P1Y,2000,TOTAL,MIO_NAC,SI,,256.368,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Slovenia
A,P1Y,2000,BES,MIO_NAC,RO,,205.61,0.694,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Romania
A,P1Y,2000,GOV,MIO_NAC,RO,,55.736,0.188,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Romania
A,P1Y,2000,HES,MIO_NAC,RO,,34.859,0.118,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Romania
A,P1Y,2000,TOTAL,MIO_NAC,RO,,296.205,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Romania
A,P1Y,2000,BES,MIO_NAC,PL,,1730.7,0.361,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Poland
A,P1Y,2000,GOV,MIO_NAC,PL,,1546.6,0.322,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Poland
A,P1Y,2000,HES,MIO_NAC,PL,,1512.4,0.315,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Poland
A,P1Y,2000,PNP,MIO_NAC,PL,,6.3,0.001,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Poland
A,P1Y,2000,TOTAL,MIO_NAC,PL,,4796.1,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Poland
A,P1Y,2000,BES,MIO_NAC,NL,,4458,0.551,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Netherlands
A,P1Y,2000,HES,MIO_NAC,NL,,2583,0.319,Annual,Annual,Year 2000,No data,Higher education sector,Million units of national currency,Netherlands
A,P1Y,2000,PNP,MIO_NAC,NL,,75,0.009,Annual,Annual,Year 2000,No data,Private non-profit sector,Million units of national currency,Netherlands
A,P1Y,2000,TOTAL,MIO_NAC,NL,,8090,1,Annual,Annual,Year 2000,No data,All sectors,Million units of national currency,Netherlands
A,P1Y,2000,BES,MIO_NAC,LV,,12.023,0.403,Annual,Annual,Year 2000,No data,Business enterprise sector,Million units of national currency,Latvia
A,P1Y,2000,GOV,MIO_NAC,LV,,6.602,0.221,Annual,Annual,Year 2000,No data,Government sector,Million units of national currency,Latvia
A,P1Y,2002,HES,PC_GDP,EU28,e,0.4,0.223,Annual,Annual,Year 2002,estimated,Higher education sector,Percentage of GDP,European Union
A,P1Y,2002,PNP,PC_GDP,EU28,e,0.02,0.011,Annual,Annual,Year 2002,estimated,Private non-profit sector,Percentage of GDP,European Union
A,P1Y,2002,BES,PC_GDP,PT,e,0.23,0.319,Annual,Annual,Year 2002,estimated,Business enterprise sector,Percentage of GDP,Portugal
A,P1Y,2002,GOV,PC_GDP,PT,e,0.14,0.194,Annual,Annual,Year 2002,estimated,Government sector,Percentage of GDP,Portugal
A,P1Y,2002,HES,PC_GDP,PT,e,0.27,0.375,Annual,Annual,Year 2002,estimated,Higher education sector,Percentage of GDP,Portugal
A,P1Y,2002,PNP,PC_GDP,PT,e,0.08,0.111,Annual,Annual,Year 2002,estimated,Private non-profit sector,Percentage of GDP,Portugal
A,P1Y,2002,TOTAL,PC_GDP,PT,e,0.72,1,Annual,Annual,Year 2002,estimated,All sectors,Percentage of GDP,Portugal
A,P1Y,2002,BES,MIO_EUR,PT,e,334.174,0.325,Annual,Annual,Year 2002,estimated,Business enterprise sector,Million euro,Portugal
A,P1Y,2002,GOV,MIO_EUR,PT,e,193.782,0.188,Annual,Annual,Year 2002,estimated,Government sector,Million euro,Portugal
A,P1Y,2002,HES,MIO_EUR,PT,e,386.223,0.375,Annual,Annual,Year 2002,estimated,Higher education sector,Million euro,Portugal
A,P1Y,2002,PNP,MIO_EUR,PT,e,114.827,0.112,Annual,Annual,Year 2002,estimated,Private non-profit sector,Million euro,Portugal
A,P1Y,2002,TOTAL,MIO_EUR,PT,e,1029.006,1,Annual,Annual,Year 2002,estimated,All sectors,Million euro,Portugal
A,P1Y,2002,BES,MIO_NAC,PT,e,334.174,0.325,Annual,Annual,Year 2002,estimated,Business enterprise sector,Million units of national currency,Portugal
